"STATION","NAME","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT08","WT11","WT14","WT16"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-11-06",,,,,"0.00","0.0","0.0","55","43","45",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-11-07",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-11-08",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-11-09","    2",,"0.92",,,"0.0","0.0","55","41","43",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-11-10",,,,,"1.08","1.0","0.0","50","33","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-11-11",,,,,"1.47","1.5","0.0","43","33","39",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-11-12",,,,,"1.09","0.0","0.0","39","32","38",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-11-13",,,,,"0.75","0.0","0.0","42","32","34",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-11-14",,,,,"0.27","0.0","0.0","38","28","30",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-11-15",,,,,"0.00","0.0","0.0","50","28","31",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-11-16",,,,,"0.00","0.0","0.0","52","24","45",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-11-17",,,,,"0.00","0.0","0.0","47","27","45",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-11-18",,,,,"0.00","0.0","0.0","48","29","46",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-11-19",,,,,"0.00","0.0","0.0","48","28","47",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-11-20",,,,,"0.00","0.0","0.0","48","28","46",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-11-21",,,,,"0.00","0.0","0.0","47","33","38",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-11-22",,,,,,"0.0","0.0","47","28","33",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-11-23","    2",,"0.46",,,"0.0","0.0","53","33","34",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-11-24",,,,,"0.11","0.0","0.0","48","32","32",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-11-25",,,,,"1.23","0.0","0.0","55","28","55",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-11-26",,,,,"0.59","0.0","0.0","55","39","41",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-11-27",,,,,"0.63","0.0","0.0","56","34","45",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-11-28",,,,,"0.00","0.0","0.0","55","45","47",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-11-29",,,,,,"0.0","0.0","55","45","46",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-11-30","    2",,"1.43",,,"0.0","0.0","55","35","47",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-01",,,,,"2.16","0.0","0.0","50","42","44",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-02",,,,,"0.98","0.0","0.0","50","44","44",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-03",,,,,"0.08","0.0","0.0","53","38","40",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-04",,,,,"0.00","0.0","0.0","48","39","40",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-05",,,,,"0.00","0.0","0.0","50","40","41",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-06",,,,,"0.00","0.0","0.0","48","33","39",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-07",,,,,"0.12","0.0","0.0","50","33","40",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-08",,,,,"0.26","0.0","0.0","45","39","43",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-09",,,,,"0.35","0.0","0.0","46","43","45",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-10",,,,,"1.03","0.0","0.0","48","44","46",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-11",,,,,"0.92","0.0","0.0","54","36","37",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-12",,,,,"0.00","0.0","0.0","47","31","32",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-13",,,,,"0.00","0.0","0.0","43","29","30",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-14",,,,,"0.20","1.5","0.0","45","26","33",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-15",,,,,"0.43","0.0","0.0","38","32","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-16",,,,,"0.00","0.0","0.0","45","32","33",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-17",,,,,"0.00","0.0","0.0","44","23","26",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-18",,,,,"0.00","0.0","0.0","39","26","30",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-19",,,,,,"0.0","0.0","34","30","34",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-20","    2",,"3.10",,,"0.0","0.0","49","34","49",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-21",,,,,"3.15","0.0","0.0","52","43","49",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-22",,,,,"5.25","0.0","0.0","61","49","61",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-23",,,,,"3.68","0.0","0.0","64","56","57",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-24",,,,,"1.60","0.0","0.0","58","54","54",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-25",,,,,"0.77","0.0","0.0","58","51","52",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-26",,,,,"0.50","0.0","0.0","58","50","51",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-27",,,,,"1.62","1.5",,"51","37","37",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-28",,,,,"0.77","4.5","6.0","40","33","34",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-29",,,,,"1.71","1.5","6.0","40","34","34",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-30",,,,,"1.21","4.0","10.0","38","34","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1964-12-31",,,,,"0.50","4.0","14.0","40","30","30",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-01",,,,,"0.04","3.5","9.0","39","30","33",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-02",,,,,"1.17","8.0","17.0","36","30","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-03",,,,,"2.07","3.0","20.0","35","34","34",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-04",,,,,"0.69","1.0","21.0","36","34","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-05",,,,,"1.32","1.0","22.0","37","32","33",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-06",,,,,"1.56","0.0","20.0","39","33","34",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-07",,,,,"1.50","1.0","21.0","35","31","32",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-08",,,,,"0.00","0.0",,"37","24","25",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-09",,,,,"0.00","0.0",,"35","25","32",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-10",,,,,"0.00","0.0",,"40","33","34",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-11",,,,,"0.00","0.0",,"36","33","36",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-12",,,,,"0.00","0.0","18.0","45","33","34",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-13",,,,,"0.00","0.0",,"43","31","32",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-14",,,,,"0.00","0.0",,"45","32","34",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-15",,,,,"0.00","0.0",,"44","30","33",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-16",,,,,"0.00","0.0",,,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-17",,,,,"0.00","0.0",,,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-18",,,,,"0.00","0.0",,"44","31","34",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-19",,,,,"0.11","0.0","15.0","43","32","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-20",,,,,"0.09","0.0","14.0","40","34","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-21",,,,,"0.00","0.0",,"43","34","36",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-22",,,,,"0.00","0.0",,"42","33","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-23",,,,,"0.63","0.0",,"42","35","37",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-24",,,,,"1.88","0.0",,"47","33","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-25",,,,,"0.04","0.0",,"44","33","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-26",,,,,"0.03","0.0",,"42","34","36",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-27",,,,,"0.06","0.0",,"42","35","36",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-28",,,,,"0.04","0.0",,"45","36","38",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-29",,,,,"0.07","0.0",,"45","36","37",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-30",,,,,"0.04","0.0",,"46","36","38",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-01-31",,,,,"0.02","0.0",,"45","35","36",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-01",,,,,"0.00","0.0","0.0","48","33","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-02",,,,,"0.00","0.0","0.0","50","33","34",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-03",,,,,"0.00","0.0","0.0","48","34","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-04",,,,,"0.00","0.0","0.0","49","35","37",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-05",,,,,"0.14","0.0","0.0","48","38","47",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-06",,,,,"0.03","0.0","0.0","50","32","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-07",,,,,"0.00","0.0","0.0","48","25","30",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-08",,,,,"0.00","0.0","0.0","54","30","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-09",,,,,"0.00","0.0","0.0","48","28","29",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-10",,,,,"0.00","0.0","0.0","50","24","25",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-11",,,,,"0.00","0.0","0.0","53","24","28",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-12",,,,,"0.00","0.0","0.0","55","28","29",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-13",,,,,"0.00","0.0","0.0","57","29","38",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-14",,,,,"0.03","0.0","0.0","51","37","38",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-15",,,,,"0.00","0.0","0.0","50","33","34",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-16",,,,,"0.00","0.0","0.0","56","31","33",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-17",,,,,"0.00","0.0","0.0","60","31","34",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-18",,,,,"0.00","0.0","0.0","61","30","33",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-19",,,,,"0.00","0.0","0.0","63","32","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-20",,,,,"0.00","0.0","0.0","63","35","36",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-21",,,,,"0.00","0.0","0.0","60","35","39",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-22",,,,,"0.01","0.0","0.0","64","39","40",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-23",,,,,"0.00","0.0","0.0","56","26","30",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-24",,,,,"0.00","0.0","0.0","62","28","30",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-25",,,,,"0.00","0.0","0.0","64","30","33",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-26",,,,,"0.00","0.0","0.0","62","33","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-27",,,,,"1.39","0.0","0.0","63","35","42",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-02-28",,,,,"0.00","0.0","0.0","54","37","40",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-01",,,,,"0.00","0.0","0.0","59","31","34",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-02",,,,,"0.00","0.0","0.0","65","29","31",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-03",,,,,"0.00","0.0","0.0","70","30","32",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-04",,,,,"0.00","0.0","0.0","69","32","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-05",,,,,"0.00","0.0","0.0","65","35","40",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-06",,,,,"0.00","0.0","0.0","66","40","43",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-07",,,,,"0.00","0.0","0.0","67","38","39",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-08",,,,,"0.00","0.0","0.0","73","32","36",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-09",,,,,"0.00","0.0","0.0","75","33","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-10",,,,,"0.00","0.0","0.0","72","33","36",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-11",,,,,"0.00","0.0","0.0","73","35","36",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-12",,,,,"0.00","0.0","0.0","74","35","39",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-13",,,,,"0.00","0.0","0.0","66","33","34",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-14",,,,,"0.00","0.0","0.0","70","30","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-15",,,,,"0.00","0.0","0.0","74","28","32",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-16",,,,,"0.00","0.0","0.0","75","28","32",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-17",,,,,"0.00","0.0","0.0","71","30","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-18",,,,,"0.00","0.0","0.0","57","28","30",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-19",,,,,"0.00","0.0","0.0","66","26","33",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-20",,,,,"0.00","0.0","0.0","72","30","36",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-21",,,,,"0.00","0.0","0.0","78","34","38",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-22",,,,,"0.00","0.0","0.0","80","36","41",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-23",,,,,"0.00","0.0","0.0","70","31","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-24",,,,,"0.00","0.0","0.0","69","31","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-25",,,,,"0.00","0.0","0.0","60","30","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-26",,,,,"0.23","0.0","0.0","53","35","45",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-27",,,,,"0.01","0.0","0.0","55","41","44",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-28",,,,,"0.00","0.0","0.0","60","37","40",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-29",,,,,"0.00","0.0","0.0","64","33","40",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-30",,,,,"0.07","0.0","0.0","68","40","46",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-03-31",,,,,"0.00","0.0","0.0","67","42","47",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-01",,,,,"0.27","0.0","0.0","63","47","48",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-02",,,,,"0.23","0.0","0.0","50","37","44",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-03",,,,,"0.00","0.0","0.0","60","37","42",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-04",,,,,"0.00","0.0","0.0","72","36","40",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-05",,,,,"0.00","0.0","0.0","75","40","44",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-06",,,,,"0.45","0.0","0.0","58","38","41",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-07",,,,,"0.02","0.0","0.0","56","32","36",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-08",,,,,"0.00","0.0","0.0","52","35","42",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-09",,,,,"0.06","0.0","0.0","62","40","44",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-10",,,,,"0.31","0.0","0.0","52","38","40",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-11",,,,,"0.09","0.0","0.0","47","37","43",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-12",,,,,"0.00","0.0","0.0","62","35","39",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-13",,,,,"0.00","0.0","0.0","72","34","44",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-14",,,,,"0.00","0.0","0.0","65","43","49",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-15",,,,,"0.08","0.0","0.0","65","45","47",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-16",,,,,"1.25","0.0","0.0","56","38","42",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-17",,,,,"0.04","0.0","0.0","57","37","44",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-18",,,,,"1.44","0.0","0.0","66","41","50",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-19",,,,,"1.28","0.0","0.0","62","50","64",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-20",,,,,"0.41","0.0","0.0","73","50","55",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-21",,,,,"0.05","0.0","0.0","71","48","50",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-22",,,,,"0.06","0.0","0.0","65","45","51",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-23",,,,,"0.00","0.0","0.0","70","43","50",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-24",,,,,"0.00","0.0","0.0","70","49","58",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-25",,,,,"0.00","0.0","0.0","78","43","53",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-26",,,,,"0.00","0.0","0.0","85","46","60",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-27",,,,,"0.00","0.0","0.0","89","48","58",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-28",,,,,"0.00","0.0","0.0","89","48","59",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-29",,,,,"0.00","0.0","0.0","84","43","59",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-04-30",,,,,"0.00","0.0","0.0","76","35","45",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-01",,,,,"0.00","0.0","0.0","70","35","43",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-02",,,,,"0.00","0.0","0.0","62","32","45",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-03",,,,,"0.00","0.0","0.0","67","31","48",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-04",,,,,"0.00","0.0","0.0","74","45","52",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-05",,,,,"0.00","0.0","0.0","63","31","45",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-06",,,,,"0.00","0.0","0.0","59","31","42",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-07",,,,,"0.00","0.0","0.0","60","30","45",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-08",,,,,"0.00","0.0","0.0","72","32","48",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-09",,,,,"0.00","0.0","0.0","74","36","54",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-10",,,,,"0.00","0.0","0.0","80","39","57",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-11",,,,,"0.00","0.0","0.0","86","42","58",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-12",,,,,"0.00","0.0","0.0","90","44","55",,"    1",,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-13",,,,,"0.00","0.0","0.0","91","53","60",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-14",,,,,"0.00","0.0","0.0","82","40","55",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-15",,,,,"0.00","0.0","0.0","83","41","56",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-16",,,,,"0.00","0.0","0.0","88","55","64",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-17",,,,,"0.00","0.0","0.0","77","36","50",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-18",,,,,"0.00","0.0","0.0","80","40","57",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-19",,,,,"0.00","0.0","0.0","82","51","56",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-20",,,,,"0.12","0.0","0.0","66","42","55",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-21",,,,,"0.00","0.0","0.0","70","50","55",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-22",,,,,"0.00","0.0","0.0","61","46","52",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-23",,,,,"0.00","0.0","0.0","67","36","53",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-24",,,,,"0.00","0.0","0.0","71","35","51",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-25",,,,,"0.00","0.0","0.0","75","37","56",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-26",,,,,"0.00","0.0","0.0","83","41","60",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-27",,,,,"0.00","0.0","0.0","89","42","63",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-28",,,,,"0.00","0.0","0.0","92","42","64",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-29",,,,,"0.00","0.0","0.0","94","47","64",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-30",,,,,"0.00","0.0","0.0","88","46","64",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-05-31",,,,,"0.00","0.0","0.0","87","45","61",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1965-06-01",,,,,"0.00","0.0","0.0","80","40","59",,,,,,,,
